"X","journal","year","title","fname_first","lname_first","fname_last","lname_last","affiliation","article_type","middle_authors","abstract","fname_first_trunc","fname_last_trunc","gender_first","p_first","n_first","gender_last","p_last","n_last"
10062,"Neuron",2016,"C9ORF72-ALS/FTD: Transgenic Mice Make a Come-BAC.","Lindsey R","Hayes","Jeffrey D","Rothstein","Brain Science Institute, Department of Neurology, Johns Hopkins University, Baltimore, MD 21205, USA.","Journal Article","[]","True","Lindsey","Jeffrey","female",0.98,849,"male",1,932
10063,"Neuron",2016,"Sniffing and Oxytocin: Effects on Olfactory Memories.","Ron","Stoop","","","Center for Psychiatric Neurosciences, Department of Psychiatry, Lausanne University Hospital Center (CHUV), 1008 Prilly-Lausanne, Switzerland. Electronic address: rstoop@unil.ch.","Journal Article","[]","True","Ron","","male",0.98,1014,NA,NA,NA
10064,"Neuron",2016,"RRIDs: A Simple Step toward Improving Reproducibility through Rigor and Transparency of Experimental Methods.","Anita E","Bandrowski","Maryann E","Martone","Center for Research in Biological Systems, UCSD, La Jolla, CA 92093, USA. Electronic address: abandrowski@ucsd.edu.","Journal Article","[]","True","Anita","Maryann","female",1,1519,"female",1,132
10065,"Neuron",2016,"Intrinsic Control of Axon Regeneration.","Zhigang","He","Yishi","Jin","F.M. Kirby Neurobiology Center, Boston Children's Hospital, and Department of Neurology, Harvard Medical School, 300 Longwood Avenue, Boston, MA 02115, USA. Electronic address: zhigang.he@childrens.harvard.edu.","Journal Article","[]","True","Zhigang","Yishi","male",1,2,NA,NA,NA
10066,"Neuron",2016,"Emerging Molecular Mechanisms of Signal Transduction in Pentameric Ligand-Gated Ion Channels.","Ákos","Nemecz","Pierre-Jean","Corringer","Channel-Receptors Unit, Institut Pasteur, 75015 Paris, France; CNRS UMR 3571, 75015 Paris, France.","Journal Article","['Marie S', 'Anaïs']","True","Ákos","Pierre-Jean","male",1,6,"male",1,8
10067,"Neuron",2016,"Benchmarking Spike Rate Inference in Population Calcium Imaging.","Lucas","Theis","Matthias","Bethge","Centre for Integrative Neuroscience, University of Tübingen, 72076 Tübingen, Germany; Institute of Theoretical Physics, University of Tübingen, 72076 Tübingen, Germany.","Journal Article","['Philipp', 'Emmanouil', 'Jacob', 'Miroslav', 'Tom', 'Thomas', 'Andreas S']","True","Lucas","Matthias","male",1,1003,"male",1,257
10068,"Neuron",2016,"Signatures of a Statistical Computation in the Human Sense of Confidence.","Joshua I","Sanders","Adam","Kepecs","Cold Spring Harbor Laboratory, 1 Bungtown Road, Cold Spring Harbor, NY 11724, USA.","Journal Article","['Balázs']","True","Joshua","Adam","male",0.99,1570,"male",1,3957
10069,"Neuron",2016,"Pentraxins Coordinate Excitatory Synapse Maturation and Circuit Integration of Parvalbumin Interneurons.","Kenneth A","Pelkey","Chris J","McBain","","Published Erratum","['Elizabeth', 'Michael T', 'Xiaoqing', 'Madhav', 'Geoffrey A', 'Robert M', 'Megan S', 'Ronald S', 'Ramesh', 'Rose-Marie', 'Heather A', 'Yasunobu', 'Matthew T', 'Paul F']","False","Kenneth","Chris","male",1,1020,"male",0.93,8631
10070,"Neuron",2016,"Two Clathrin Adaptor Protein Complexes Instruct Axon-Dendrite Polarity.","Pengpeng","Li","Kang","Shen","Howard Hughes Medical Institute, Department of Biology, Stanford University, Stanford, CA 94305, USA.","Journal Article","['Sean A', 'Erik M']","True","Pengpeng","Kang",NA,NA,NA,"male",0.79,80
10071,"Neuron",2016,"Robust Axonal Regeneration Occurs in the Injured CAST/Ei Mouse CNS.","Takao","Omura","Clifford J","Woolf","","Published Erratum","['Kumiko', 'Andrea', 'Priscilla', 'Michio W', 'Leticia', 'Joshua', 'Véronique', 'Eric A', 'Alban', 'Yuqin', 'Lee B', 'Bhagat', 'Stella', 'Tom', 'Fuying', 'Songlin', 'Kush', 'Daniel H', 'Kenneth S', 'Giovanni', 'Zhigang', 'S Thomas', 'Larry I', 'Michael']","False","Takao","Clifford",NA,NA,NA,"male",1,93
10072,"Neuron",2016,"Inhibitory Synapses Are Repeatedly Assembled and Removed at Persistent Sites In Vivo.","Katherine L","Villa","Elly","Nedivi","","Published Erratum","['Kalen P', 'Jaichandar', 'Jae Won', 'Won', 'Hyung-Bae', 'Yoshiyuki', 'Peter T C']","False","Katherine","Elly","female",1,1413,"female",0.93,109
19448,"Neuron",2016,"Apolipoprotein E4 Causes Age-Dependent Disruption of Slow Gamma Oscillations during Hippocampal Sharp-Wave Ripples.","Anna K","Gillespie","Yadong","Huang","Gladstone Institute of Neurological Disease, Gladstone Institutes, San Francisco, CA 94158, USA; Biomedical Sciences Graduate Program, University of California, San Francisco, CA 94143, USA.","Journal Article","['Emily A', 'Yuan-Hung', 'Mattias P', 'Kenneth', 'Seo Yeon', 'Leslie M', 'Philip', 'Jessie S', 'Loren M']","True","Anna","Yadong","female",1,4755,NA,NA,NA
19449,"Neuron",2016,"Structural Basis of Diverse Homophilic Recognition by Clustered α- and β-Protocadherins.","Kerry Marie","Goodman","Lawrence","Shapiro","Department of Biochemistry and Molecular Biophysics, Columbia University, New York, NY 10032, USA.","Journal Article","['Rotem', 'Chan Aye', 'Fabiana', 'Seetha', 'Göran', 'Chelsea', 'Tom', 'Barry']","True","Kerry","Lawrence","female",0.88,943,"male",1,393
19450,"Neuron",2016,"Cholinergic Signaling Controls Conditioned Fear Behaviors and Enhances Plasticity of Cortical-Amygdala Circuits.","Li","Jiang","Lorna W","Role","Department of Neurobiology and Behavior, Stony Brook University, Stony Brook, NY 11794, USA; CNS Disorders Center and the Neurosciences Institute, Stony Brook University, Stony Brook, NY 11794, USA. Electronic address: li.jiang@stonybrook.edu.","Journal Article","['Srikanya', 'James D', 'Gretchen Y', 'Elizabeth C', 'Shaohua', 'David A']","True","Li","Lorna","female",0.66,274,"female",1,328
19451,"Neuron",2016,"DREADD Modulation of Transplanted DA Neurons Reveals a Novel Parkinsonian Dyskinesia Mechanism Mediated by the Serotonin 5-HT6 Receptor.","Patrick","Aldrin-Kirk","Tomas","Björklund","Molecular Neuromodulation, Department of Experimental Medical Science, Lund University, 221 84 Lund, Sweden; Wallenberg Neuroscience Center, Lund University, 221 84 Lund, Sweden.","Journal Article","['Andreas', 'Gang', 'Bengt', 'Martin', 'Malin']","True","Patrick","Tomas","male",1,2877,"male",0.99,594
19452,"Neuron",2016,"Functional PDF Signaling in the Drosophila Circadian Neural Circuit Is Gated by Ral A-Dependent Modulation.","Markus","Klose","Paul H","Taghert","Dept. of Neuroscience, Washington University Medical School, 660 South Euclid Avenue, St. Louis, MO 63110 USA.","Journal Article","['Laura', 'Weihua', 'Xitong', 'Chi', 'Joe Henry']","True","Markus","Paul","male",1,412,"male",1,5931
19453,"Neuron",2016,"Conditional Spike Transmission Mediated by Electrical Coupling Ensures Millisecond Precision-Correlated Activity among Interneurons In Vivo.","Ingrid","van Welie","Michael","Häusser","Wolfson Institute for Biomedical Research and Department of Neuroscience, Physiology, and Pharmacology, University College London, Gower Street, London WC1E 6BT, UK.","Journal Article","['Arnd', 'Sara S N', 'Shoji']","True","Ingrid","Michael","female",1,812,"male",1,11094
19454,"Neuron",2016,"Astrocyte Intermediaries of Septal Cholinergic Modulation in the Hippocampus.","Milan","Pabst","Heinz","Beck","Laboratory for Experimental Epileptology and Cognition Research, Department of Epileptology, University of Bonn Medical Center, Sigmund-Freud-Strasse 25, 53105 Bonn, Germany.","Journal Article","['Oliver', 'Holger', 'Wen', 'Leonie', 'Jurij', 'Istvan', 'Karen', 'Karl', 'Albert J', 'Susanne']","True","Milan","Heinz","male",0.98,236,"male",1,41
2113,"Neuron",2011,"Are polyglutamine diseases expanding?","Harry T","Orr","","","Institute for Translational Neuroscience, Department of Laboratory Medicine and Pathology, University of Minnesota, Minneapolis, MN 55455, USA. orrxx002@umn.edu","Comment","[]","True","Harry","","male",0.99,844,NA,NA,NA
2114,"Neuron",2011,"Transsynaptic coordination of presynaptic and postsynaptic modifications underlying enduring synaptic plasticity.","Xiaojing","Ye","Thomas J","Carew","Department of Neurobiology and Behavior, Center for the Neurobiology of Learning and Memory, University of California, Irvine, Irvine, CA 92697-4550, USA.","Comment","[]","True","Xiaojing","Thomas",NA,NA,NA,"male",1,3753
2115,"Neuron",2011,"Making choices between rules or between actions.","Alexandre","Pastor-Bernier","Paul","Cisek","Department of Physiology, Université de Montréal, Montréal, QC, Canada.","Comment","[]","True","Alexandre","Paul","male",1,899,"male",1,5931
2116,"Neuron",2011,"An antisense CAG repeat transcript at JPH3 locus mediates expanded polyglutamine protein toxicity in Huntington's disease-like 2 mice.","Brian","Wilburn","X William","Yang","Department of Psychiatry and Biobehavioral Sciences, Center for Neurobehavioral Genetics, David Geffen School of Medicine, University of California, Los Angeles, Los Angeles, CA 90095, USA.","Journal Article","['Dobrila D', 'Jing', 'Tara Murphy', 'Yin', 'Xiaofeng', 'Erin', 'Chang Sin', 'Nan', 'Bryce L', 'Albert R', 'Alex', 'Russell L', 'Yi E']","True","Brian","William","male",1,4600,"male",1,2626
2117,"Neuron",2011,"The many faces of tau.","Meaghan","Morris","Lennart","Mucke","Gladstone Institute of Neurological Disease, San Francisco, CA 94158, USA.","Journal Article","['Sumihiro', 'Keith']","True","Meaghan","Lennart","female",1,130,"male",1,56
2118,"Neuron",2011,"Mechanistic logic underlying the axonal transport of cytosolic proteins.","David A","Scott","Subhojit","Roy","Department of Neurosciences, University of California, San Diego, La Jolla, CA 92093, USA.","Journal Article","['Utpal', 'Yong']","True","David","Subhojit","male",1,12593,NA,NA,NA
2119,"Neuron",2011,"Activity-dependent transcription of BDNF enhances visual acuity during development.","Neil","Schwartz","Edward S","Ruthazer","Montreal Neurological Institute, McGill University, Montreal, QC, Canada.","Journal Article","['Anne']","True","Neil","Edward","male",1,1036,"male",1,1015
2120,"Neuron",2011,"GABAA receptor trafficking-mediated plasticity of inhibitory synapses.","Bernhard","Luscher","Casey L","Kilpatrick","Department of Biology, Pennsylvania State University, University Park, PA 16802, USA. BXL25@psu.edu","Journal Article","['Thomas']","True","Bernhard","Casey","male",1,47,"female",0.56,778
2121,"Neuron",2011,"Neurexin-neuroligin transsynaptic interaction mediates learning-related synaptic remodeling and long-term facilitation in aplysia.","Yun-Beom","Choi","Eric R","Kandel","Department of Neurology, College of Physicians and Surgeons of Columbia University, New York State Psychiatric Institute, New York, NY 10032, USA.","Journal Article","['Hsiu-Ling', 'Stefan R', 'Iksung', 'Sathyanarayanan V', 'Kevin A', 'Yang', 'Joung-Hun', 'Craig H']","True","Yun-Beom","Eric",NA,NA,NA,"male",1,4110
2122,"Neuron",2011,"TRPM3 is a nociceptor channel involved in the detection of noxious heat.","Joris","Vriens","Thomas","Voets","Laboratory of Ion Channel Research and TRP Research Platform Leuven (TRPLe), KU Leuven, 3000 Leuven, Belgium. joris.vriens@med.kuleuven.be","Journal Article","['Grzegorz', 'Thomas', 'Stephan E', 'Julia', 'Xiaodi', 'Melissa', 'Fenqin', 'Annelies', 'Sara', 'Johannes', 'Rudi', 'Thomas', 'Bernd']","True","Joris","Thomas","male",1,52,"male",1,3753
2123,"Neuron",2011,"TRIP8b splice forms act in concert to regulate the localization and expression of HCN1 channels in CA1 pyramidal neurons.","Rebecca","Piskorowski","Steven A","Siegelbaum","Department of Neuroscience, Columbia University, New York, NY 10032, USA.","Journal Article","['Bina']","True","Rebecca","Steven","female",1,3182,"male",1,2600
2124,"Neuron",2011,"Aversion to nicotine is regulated by the balanced activity of β4 and α5 nicotinic receptor subunits in the medial habenula.","Silke","Frahm","Inés","Ibañez-Tallon","Molecular Neurobiology Group, Max-Delbrück-Centrum, Berlin, Germany.","Journal Article","['Marta A', 'Leiron', 'Julio', 'Beatriz', 'Sebastian', 'Sergey', 'Stéphanie', 'Jean-Fred', 'Victor', 'Uwe']","True","Silke","Inés","female",1,131,"female",1,170
2125,"Neuron",2011,"Maturation of a recurrent excitatory neocortical circuit by experience-dependent unsilencing of newly formed dendritic spines.","Michael C","Ashby","John T R","Isaac","Developmental Synaptic Plasticity Section, National Institute of Neurological Disorders and Stroke, National Institutes of Health, Bethesda, MD 20892, USA. m.c.ashby@bristol.ac.uk","Journal Article","[]","True","Michael","John","male",1,11094,"male",0.99,9931
2126,"Neuron",2011,"Choosing goals, not rules: deciding among rule-based action plans.","Christian","Klaes","Alexander","Gail","Bernstein Center for Computational Neuroscience, Göttingen, Germany.","Journal Article","['Stephanie', 'Shubhodeep']","True","Christian","Alexander","male",0.99,2548,"male",1,1645
2127,"Neuron",2011,"Perceptual learning and decision-making in human medial frontal cortex.","Thorsten","Kahnt","John-Dylan","Haynes","Bernstein Center for Computational Neuroscience, Charité-Universitätsmedizin Berlin, Berlin, Germany. thorsten.kahnt@bccn-berlin.de","Journal Article","['Marcus', 'Oliver']","True","Thorsten","John-Dylan","male",1,32,NA,NA,NA
2130,"Neuron",2011,"Triangulating the neural, psychological, and economic bases of guilt aversion.","Luke J","Chang","Alan G","Sanfey","Department of Psychology, University of Arizona, Tucson, AZ 85721, USA.","Journal Article","['Alec', 'Martin']","True","Luke","Alan","male",1,1408,"male",1,2079
10904,"Neuron",2015,"Molecularly Defined Circuitry Reveals Input-Output Segregation in Deep Layers of the Medial Entorhinal Cortex.","Gülşen","Sürmeli","Matthew F","Nolan","Centre for Integrative Physiology, University of Edinburgh, Hugh Robson Building, Edinburgh, EH8 9XD, UK.","Journal Article","['Daniel Cosmin', 'Christina', 'Derek L F', 'Hugh']","True","Gülşen","Matthew","female",0.98,47,"male",1,3338
10905,"Neuron",2015,"A Comprehensive Optogenetic Pharmacology Toolkit for In Vivo Control of GABA(A) Receptors and Synaptic Inhibition.","Wan-Chen","Lin","Richard H","Kramer","Department of Molecular and Cell Biology, University of California, Berkeley, Berkeley, CA 94720, USA.","Journal Article","['Ming-Chi', 'Christopher M', 'Caleb M', 'Julia', 'Neil M', 'Hillel']","True","Wan-Chen","Richard",NA,NA,NA,"male",1,4381
10906,"Neuron",2015,"Synaptic Integration of Adult-Born Hippocampal Neurons Is Locally Controlled by Astrocytes.","Sébastien","Sultan","Nicolas","Toni","University of Lausanne, Department of Fundamental Neurosciences, 9 rue du Bugnon, 1005 Lausanne, Switzerland.","Journal Article","['Liyi', 'Jonathan', 'Francesco', 'Frédéric', 'Elias', 'Jan', 'Frank W', 'Paola', 'Josef']","True","Sébastien","Nicolas","male",1,689,"male",1,1953
10907,"Neuron",2015,"Genetic and Stress-Induced Loss of NG2 Glia Triggers Emergence of Depressive-like Behaviors through Reduced Secretion of FGF2.","Fikri","Birey","Adan","Aguirre","Department of Pharmacological Sciences, Stony Brook University, Stony Brook, NY 11794, USA; Graduate Program in Genetics, Stony Brook University, Stony Brook, NY 11794, USA.","Journal Article","['Michelle', 'Manideep', 'Israa', 'Michael', 'Daniel J', 'Tony', 'Michael A', 'John K', 'Scott J', 'Arianna']","True","Fikri","Adan","male",1,40,"male",0.98,45
10908,"Neuron",2015,"VAMP4 Is an Essential Cargo Molecule for Activity-Dependent Bulk Endocytosis.","Jessica C","Nicholson-Fish","Michael A","Cousin","Centre for Integrative Physiology, University of Edinburgh, Hugh Robson Building, George Square, Edinburgh EH8 9XD, Scotland.","Journal Article","['Alexandros C', 'Thomas H', 'Karen J']","True","Jessica","Michael","female",1,6696,"male",1,11094
10909,"Neuron",2015,"Lamination Speeds the Functional Development of Visual Circuits.","Nikolas","Nikolaou","Martin P","Meyer","MRC Centre for Developmental Neurobiology, King's College London, Guy's Hospital Campus, London, SE1 1UL, UK. Electronic address: nikolas.nikolaou@kcl.ac.uk.","Journal Article","[]","True","Nikolas","Martin","male",1,74,"male",1,3568
13361,"Neuron",2017,"Copy Number Variation in Tourette Syndrome.","Anne S","Bassett","Stephen W","Scherer","Clinical Genetics Research Program and Campbell Family Mental Health Research Institute, Centre for Addiction and Mental Health, Toronto, ON, Canada; Institute of Medical Science, University of Toronto, ON, Canada; Department of Psychiatry, University of Toronto, Toronto, ON, Canada; Division of Cardiology, Department of Medicine, Toronto General Research Institute, University Health Network, Toronto, ON, Canada; The Dalglish 22q Clinic for Adults with 22q11.2 Deletion Syndrome, and Department of Psychiatry, University Health Network, Toronto, ON, Canada. Electronic address: anne.bassett@utoronto.ca.","Journal Article","[]","True","Anne","Stephen","female",1,2461,"male",1,2608
13362,"Neuron",2017,"Live or Die? Depends on Who You Are.","Takaaki","Kuwajima","Carol","Mason","Department of Pathology and Cell Biology, College of Physicians and Surgeons, Columbia University, New York, NY 10032, USA.","Journal Article","[]","True","Takaaki","Carol","male",1,1,"female",0.99,2345
13363,"Neuron",2017,"Staring at the Clock Face in Drosophila.","Ezio","Rosato","Charalambos P","Kyriacou","Department Genetics & Genome Biology, University of Leicester, Leicester, LE1 7RH, UK.","Journal Article","[]","True","Ezio","Charalambos","male",1,24,"male",1,3
13364,"Neuron",2017,"Constructing the External World.","Jiseok","Lee","Alison L","Barth","Department of Biological Sciences and Center for the Neural Basis of Cognition, Carnegie Mellon University, Pittsburgh, PA 15213, USA.","Journal Article","[]","True","Jiseok","Alison",NA,NA,NA,"female",0.99,1288
13365,"Neuron",2017,"It's Not All Fun and Games: Sports, Concussions, and Neuroscience.","Christopher C","Giza","David A","Hovda","UCLA Brain Injury Research Center, UCLA Steve Tisch BrainSPORT Program, Department of Neurosurgery, David Geffen School of Medicine, Los Angeles, CA 90095, USA; Division of Pediatric Neurology, Department of Pediatrics, UCLA Mattel Children's Hospital, Los Angeles, CA 90095, USA; Interdepartmental Program for Neuroscience, UCLA, Los Angeles, CA 90095, USA; Interdepartmental Program for Biomedical Engineering, UCLA, Los Angeles, CA 90095, USA. Electronic address: cgiza@mednet.ucla.edu.","Journal Article","['Mayumi L']","True","Christopher","David","male",1,2339,"male",1,12593
13366,"Neuron",2017,"Antisense Oligonucleotides: Translation from Mouse Models to Human Neurodegenerative Diseases.","Kathleen M","Schoch","Timothy M","Miller","Department of Neurology, Hope Center for Neurological Disorders, Washington University in St. Louis, St. Louis, MO 63110, USA.","Journal Article","[]","True","Kathleen","Timothy","female",1,972,"male",1,809
13367,"Neuron",2017,"The Persistence and Transience of Memory.","Blake A","Richards","Paul W","Frankland","Department of Biological Sciences, University of Toronto Scarborough, Toronto, ON M1C 1A4, Canada; Department of Cell and Systems Biology, University of Toronto, Toronto, ON M5S 3G5, Canada; Learning in Machines and Brains Program, Canadian Institute for Advanced Research, Toronto, ON M5G 1M1, Canada.","Journal Article","[]","True","Blake","Paul","male",0.96,448,"male",1,5931
13368,"Neuron",2017,"High-Speed and Scalable Whole-Brain Imaging in Rodents and Primates.","Kaoru","Seiriki","Hitoshi","Hashimoto","Laboratory of Molecular Neuropharmacology, Graduate School of Pharmaceutical Sciences, Osaka University, Suita, Osaka 565-0871, Japan; Interdisciplinary Program for Biomedical Sciences, Institute for Academic Initiatives, Osaka University, Suita, Osaka 565-0871, Japan.","Journal Article","['Atsushi', 'Takeshi', 'Wiebke', 'Misaki', 'Shun', 'Takanobu', 'Ken-Ichi', 'Shiori', 'Masahiko', 'Yuichiro', 'Hisato', 'Masato', 'James A', 'Yukio', 'Kenji F', 'Atsuko', 'Kazuki', 'Norihito', 'Ryota', 'Yasuto', 'Mizuki', 'Junya', 'Hirooki', 'Takeharu', 'Katsumasa', 'Toshio', 'Kazuhiro', 'Akemichi']","True","Kaoru","Hitoshi","female",0.71,17,"male",1,5
13369,"Neuron",2017,"Sox11 Expression Promotes Regeneration of Some Retinal Ganglion Cell Types but Kills Others.","Michael W","Norsworthy","Zhigang","He","F.M. Kirby Neurobiology Center, Children's Hospital, and Department of Neurology, Harvard Medical School, 300 Longwood Avenue, Boston, MA 02115, USA; PhD Program in Biological and Biomedical Sciences, Harvard Medical School, Boston, MA 02115, USA.","Journal Article","['Fengfeng', 'Riki', 'Qing', 'Nicholas M', 'Yi', 'Benedikt', 'Yiming', 'Chen', 'Joshua R', 'Giovanni']","True","Michael","Zhigang","male",1,11094,"male",1,2
13370,"Neuron",2017,"Rare Copy Number Variants in NRXN1 and CNTN6 Increase Risk for Tourette Syndrome.","Alden Y","Huang","","","Semel Institute for Neuroscience and Human Behavior, David Geffen School of Medicine, University of California, Los Angeles, Los Angeles, CA 90095, USA; Department of Psychiatry and Biobehavioral Sciences, University of California, Los Angeles, Los Angeles, CA 90095, USA; Bioinformatics Interdepartmental Program, University of California, Los Angeles, Los Angeles, CA 90095, USA.","Journal Article","['Dongmei', 'Lea K', 'Jae Hoon', 'Fotis', 'Vasily', 'Ivette', 'Eliana Marisa', 'Lisa', 'Jason A', 'Lauren M', 'Cornelia', 'Paul', 'Cathy L', 'Marco', 'Harvey S', 'Markus M', 'Johannes', 'Robert A', 'Yves', 'Guy', 'Cathy L', 'Christel', 'Yulia', 'Andreas', 'Kirsten R', 'Manfred', 'Harald', 'Mara', 'Monika', 'Anastasios', 'Gholson J', 'William M', 'Csaba', 'Zsanett', 'Peter', 'James R', 'Renata', 'Danielle C', 'Tomasz', 'Cheston', 'Irene A', 'Michael S', 'Douglas W', 'Elliott', 'Carlos N', 'Michele T', 'James A', 'Danielle', 'David L', 'Nancy J', 'Benjamin M', 'Nelson B', 'Peristera', 'Carol A', 'Jeremiah M', 'Giovanni', '']","True","Alden","","male",0.85,20,NA,NA,NA
13371,"Neuron",2017,"Structural Insights into Modulation of Neurexin-Neuroligin Trans-synaptic Adhesion by MDGA1/Neuroligin-2 Complex.","Jung A","Kim","Ho Min","Kim","Graduate School of Nanoscience and Technology, Korea Advanced Institute of Science and Technology (KAIST), Daejeon 34141, Korea.","Journal Article","['Doyoun', 'Seoung Youn', 'Kyung Ah', 'Dongseok', 'Eunju', 'Nayoung', 'Hyun Joo', 'Ji Won', 'Eunjoon', 'Jie-Oh', 'Jaewon']","True","Jung","Min","female",0.81,83,"female",0.8,127
13372,"Neuron",2017,"Molecular Mechanism of MDGA1: Regulation of Neuroligin 2:Neurexin Trans-synaptic Bridges.","Shanti Pal","Gangwar","Gabby","Rudenko","Department of Pharmacology and Toxicology, University of Texas Medical Branch, Galveston, TX 77555, USA; Sealy Center for Structural Biology and Molecular Biophysics, University of Texas Medical Branch, Galveston, TX 77555, USA.","Journal Article","['Xiaoying', 'Suchithra', 'Hui', 'Mischa']","True","Shanti","Gabby","female",0.95,42,"female",0.76,185
13373,"Neuron",2017,"Enhanced Functional Genomic Screening Identifies Novel Mediators of Dual Leucine Zipper Kinase-Dependent Injury Signaling in Neurons.","Derek S","Welsbie","Donald J","Zack","Department of Ophthalmology, The Johns Hopkins University School of Medicine, Baltimore, MD 21287, USA; Shiley Eye Institute, University of California, San Diego, La Jolla, CA 92093, USA. Electronic address: dwelsbie@ucsd.edu.","Journal Article","['Katherine L', 'Vinod', 'Valentin M', 'Zhiyong', 'Jessica', 'Eugen', 'Amit', 'Scott E', 'Ping-Wu', 'Yan', 'Yukan', 'John', 'Byung-Jin', 'Eman', 'Xitiz', 'Lei', 'Iain D C', ""Ze'ev A"", 'Cynthia A']","True","Derek","Donald","male",1,1169,"male",1,493
13374,"Neuron",2017,"A Critical Role of Presynaptic Cadherin/Catenin/p140Cap Complexes in Stabilizing Spines and Functional Synapses in the Neocortex.","Min-Yin","Li","Xiang","Yu","Institute of Neuroscience and State Key Laboratory of Neuroscience, CAS Center for Excellence in Brain Science and Intelligence Technology, Chinese Academy of Sciences, Shanghai 200031, China; University of Chinese Academy of Sciences, Beijing 100049, China.","Journal Article","['Wan-Ying', 'Qiu-Zi', 'Shun-Ji', 'Guoquan', 'Yanrui', 'Jia-Jia', 'M Mark']","True","Min-Yin","Xiang",NA,NA,NA,"male",0.62,13
13375,"Neuron",2017,"Feature Integration Drives Probabilistic Behavior in the Drosophila Escape Response.","Catherine R","von Reyn","Gwyneth M","Card","Janelia Research Campus, HHMI, 19700 Helix Drive, Ashburn, VA 20147, USA; School of Biomedical Engineering, Science and Health Systems, Drexel University, 3141 Chestnut Street, Philadelphia, PA 19104, USA; Department of Neurobiology and Anatomy, Drexel University College of Medicine, 2900 W. Queen Lane, Philadelphia, PA 19129, USA.","Journal Article","['Aljoscha', 'W Ryan', 'Patrick', 'Ming', 'Shigehiro']","True","Catherine","Gwyneth","female",1,2372,"female",1,26
13377,"Neuron",2017,"Mechanisms for Selective Single-Cell Reactivation during Offline Sharp-Wave Ripples and Their Distortion by Fast Ripples.","Manuel","Valero","Liset","Menendez de la Prida","Instituto Cajal, CSIC, Ave Doctor Arce 37, Madrid 28002, Spain.","Journal Article","['Robert G', 'Ivan', 'Juan', 'Diego', 'Jorge R', 'Elena', 'Gabor']","True","Manuel","Liset","male",1,1954,"female",1,8
20442,"Neuron",2017,"Selective Optogenetic Control of Purkinje Cells in Monkey Cerebellum.","Yasmine","El-Shamayleh","Gregory D","Horwitz","Department of Physiology & Biophysics, University of Washington, 1959 NE Pacific St., HSB I-728, UW Mailbox 357290, Seattle, WA 98195, USA; Washington National Primate Research Center, University of Washington, 1959 NE Pacific St., HSB I-728, UW Mailbox 357290, Seattle, WA 98195, USA.","Journal Article","['Yoshiko', 'Robijanto']","True","Yasmine","Gregory","female",1,148,"male",1,721
20443,"Neuron",2017,"A Labeled-Line Neural Circuit for Pheromone-Mediated Sexual Behaviors in Mice.","Kentaro K","Ishii","Kazushige","Touhara","Department of Applied Biological Chemistry, Graduate School of Agricultural and Life Sciences, The University of Tokyo, Tokyo 113-8657, Japan; ERATO Touhara Chemosensory Signal Project, JST, The University of Tokyo, Tokyo 113-8657, Japan.","Journal Article","['Takuya', 'Hiromi', 'Nobuhiko', 'Yoshihiro', 'Kazunari']","True","Kentaro","Kazushige","male",1,9,"male",1,2
20444,"Neuron",2017,"Light-Dependent Regulation of Sleep and Wake States by Prokineticin 2 in Zebrafish.","Shijia","Chen","David A","Prober","Division of Biology and Biological Engineering, California Institute of Technology, Pasadena, CA 91125, USA.","Journal Article","['Sabine', 'Chanpreet', 'Grigorios', 'Jason']","True","Shijia","David",NA,NA,NA,"male",1,12593
20446,"Neuron",2017,"Depolarized GABAergic Signaling in Subicular Microcircuits Mediates Generalized Seizure in Temporal Lobe Epilepsy.","Yi","Wang","Zhong","Chen","Department of Pharmacology, Key Laboratory of Medical Neurobiology of the Ministry of Health of China, College of Pharmaceutical Sciences, School of Medicine, Zhejiang University, Hangzhou 310027, China; Epilepsy Center, Second Affiliated Hospital, School of Medicine, Zhejiang University, Hangzhou 310027, China.","Journal Article","['Cenglin', 'Zhenghao', 'Caihong', 'Jiao', 'Ying', 'Bin', 'Xiaohua', 'Feng', 'Shuang', 'Yi', 'Xiaoming', 'Jianhong', 'Shumin']","True","Yi","Zhong","female",0.56,68,"male",0.75,4
20447,"Neuron",2017,"Perineuronal Nets in the Adult Sensory Cortex Are Necessary for Fear Learning.","Sunayana B","Banerjee","Kerry J","Ressler","Behavioral Neuroscience and Psychiatric Disorders, Emory University, Atlanta, GA 30329, USA; Department of Biology, Emory University, Atlanta, GA 30322, USA.","Journal Article","['Vanessa A', 'Justin', 'Hadj S', 'Nandini K', 'Robert C']","True","Sunayana","Kerry","female",1,3,"female",0.88,943
11755,"Neuron",2017,"Molecular Neuroscience in the 21","Thomas C","Südhof","","","Department of Molecular and Cellular Physiology and Howard Hughes Medical Institute, Stanford University Medical School, 265 Campus Drive, CA 94305-5453, USA. Electronic address: tcs1@stanford.edu.","Journal Article","[]","True","Thomas","","male",1,3753,NA,NA,NA
11756,"Neuron",2017,"A Primer on Concepts and Applications of Proteomics in Neuroscience.","Fabian","Hosp","Matthias","Mann","Max-Planck-Institute of Biochemistry, Department of Proteomics and Signal Transduction, 82152 Martinsried, Germany.","Journal Article","[]","True","Fabian","Matthias","male",1,637,"male",1,257
